date,user_id,message
2022-07-28 04:38:00,explorerx4,"['\nCongrats 28firefighter,', ""At first I thought it was an EV, but it's just the way the gas pump is set up. ""]"
2022-07-28 05:13:00,qbrozen,"['\n', '\nwow. Congrats.', 'I could probably do without the red accents, but sharp looking. ']"
2022-07-28 05:16:00,qbrozen,"[""\ngood god! That Alfa 155 sold for over $26k! At dealer auction! Someone loves Alfas far more than Americans, that's for sure. ""]"
2022-07-28 05:41:00,28firefighter,"['\n', '\n', '\n']"
2022-07-28 06:37:00,jmonroe1,"['\n', ' ', '\n————————————————', 'Congrats and enjoy it. BUT, you’re one of those bandwagon jumpers. Lately it seems fashionable or at least acceptable to own a Hyundai. You should have tried it in 2005 when I bought my first Hyundai. Almost every time I came to a light or got out of the car, I got those sneering looks. Well, not everyone can be ahead of the curve. ', 'jmonroe ']"
2022-07-28 06:56:00,roadburner,"['\n', '\n', '\n']"
2022-07-28 07:20:00,jmonroe1,"['\n', '\n————————————————', 'I kinda like that accent but they splashed some of it on the calipers.', 'jmonroe ']"
2022-07-28 07:34:00,qbrozen,"['\n', '\nI would just prefer a different color. The whole ""hey, red stripe means sporty!"" thing is beat to death. Something more adult would be fine. Almost anything other than red. ']"
2022-07-28 07:47:00,qbrozen,"[""\nI may need some opinions today. I've come across a number of JDM vehicles for this evening's auction and I'm really not sure which ones would be best received stateside. I'll keep my opinions till later so I don't influence the voting."", 'Starlet, rare GT ... but automatic.', 'Vivio, rare T-top manual ... borderline condition', 'FF1, super super clean, manual trans ... but not totally foreign to the US, and it could be very expensive for all I know.', 'Skyline, top sport spec GT-EX ... but not the generation that the US is necessarily clamoring for, and it could be very expensive for all I know. OH, and it has an autotragic. ', ""Civic, Type R... I have to assume this will likely go for big money, so it won't matter. They group all the Civics in the pricing history, so I can't single out the Type R."", ' ']"
2022-07-28 08:09:00,tjc78,"['\n', '\n']"
2022-07-28 08:18:00,qbrozen,"[""\n65k miles and top condition rating on a '97 type R. What do you think that commands here? "", ""I'm thinking $20k, if not more. ""]"
2022-07-28 08:31:00,tjc78,"['\n', '\n']"
2022-07-28 08:39:00,sda,"['\n', '\n', '\n']"
2022-07-28 08:51:00,jmonroe1,"['\n', '\n————————————————', 'Getem all. You’re gonna need to stock your lot when you get it. You have to remember you can’t narrow yourself to just cheapies. Otherwise you’re just another buy here pay here lot.', 'jmonroe ']"
2022-07-28 09:10:00,corvette,"['\nAgree with ', ' - I think the red accents clash with the grey color. That said, the grey is a similar color to the Maverick I ordered, so I really like the color! ', ""IIRC, Dodge offered the Intrepid with a non-metallic grey for a few years, and I remember really liking it at the time, but it never caught on. Supposedly, the 2023 Maverick gets Avalanche Grey as an available color in addition to the Cactus Grey, which is a carryover from 2022. I find that odd because they appear to be very similar. I'm guessing the decision to offer both could be due to supply chain constraints. ""]"
2022-07-28 09:27:00,qbrozen,"['\n', '\nOnly if I finance low-credit folks, repossess, and recycle. ', 'And how many BHPH lots do you see with JDM imports? ', ""Problem with stocking my lot this way is an approximate 4-mo hold on funds while it ships and gets titled. That's why I'm trying to take it easy, space them out, and only do maybe 1-2 at a clip. If I can get a, let's say, 2-week spacing on the imports, it will eventually get a flow going. And I, of course, have to fill in with regular ole Manheim stuff. "", 'Anyway, I did enter bids on all of them, with the anticipation that at least half will come back with issues on the report. ']"
2022-07-28 10:29:00,carnaught,"['\n', ', they are all right hand drive? Is this a hard sell in the US? ']"
2022-07-28 11:01:00,jmonroe1,"['\n', '\n__________________________________________________________________', 'I guess because of a negative marketing reaction they don\'t want to call it ""Dirty White"". ', 'jmonroe ']"
2022-07-28 11:10:00,qbrozen,"['\n', '\nThey are.', 'And, no, not a hard sell if you look at places like carsandbids and bringatrailer. ']"
2022-07-28 12:56:00,kyfdx,['\nI would skip any automatic ']
2022-07-28 13:29:00,Sandman6472,"[""\nOur Genie garage door opener won't work after a power outage, needing me to climb a ladder to take the plug out and re-insert it. It's past annoying and dangerous right now and have no clue why. Anyone else have a clue here? When I called the company, they were clueless as I suspected. Never had this issue with my Sears units in the past but this time, went with Genie after hearing positive things. Maybe I should've bought Liftmaster!! ""]"
2022-07-28 13:40:00,explorerx4,"['\nandres3 missed his chance to scoop Tavarish with that Audi wagon he was looking at in CT.', ""Long video 35 minutes. You'll get the drift after a few minutes though."", 'Edit: Now that I posted this just look at the picture. ', ' ']"
2022-07-28 14:13:00,corvette,"['\nFord pushed back opening the 2023 Maverick order bank until September 15. O.o ', 'I would think all of the 2022 order holders would know by then whether or not theirs gets built as a 2022. ']"
2022-07-28 14:23:00,nyccarguy,"['\n', '\n', '\n']"
2022-07-28 14:41:00,xwesx,"['\nSo much activity. ', 'Congrats on the buy, ', "" ! I assume that's the Elantra N that has been on again, off again, for a time now? Color scheme is a bit unique, but I really don't think this will be a tough sell for you when the time comes to move to the next one."", "" - I agree that I would skip cars like these that have automatics. It's probably still not too hard to convert to manual in that era, but I think all of these just lend themselves better to being manual. ""]"
2022-07-28 14:56:00,explorerx4,"['\nColor scheme on the Elantra is not totally dissimilar from this.', ' ']"
2022-07-28 16:00:00,jmonroe1,"['\n', '\n————————————————-', 'Purple seems to be an in-color lately. ', 'jmonroe ']"
2022-07-28 16:07:00,au1994,['\nI like the red on the Elantra N. Being an adult is highly overrated. ']
2022-07-28 16:09:00,au1994,"['\n', ""\nReign, as in purple, is a new color for the Wrangler. If I wouldn't end up divorced, I’d order one up. A Jeep can do bold colors better than anything. ""]"
2022-07-28 16:12:00,tommister2,"['\n', '\n', '\n']"
2022-07-28 16:40:00,corvette,"['\n', ""\nI really love the teal they have offered recently on Wranglers. Reminds me of the color of my dad's old 1991 Civic Si, which got a lot of compliments at the time. ""]"
2022-07-28 16:43:00,jmonroe1,"['\n', '\n', '\n————————————————', 'Now why didn’t I think of that? ', 'jmonroe ']"
2022-07-28 16:55:00,mjfloyd1,"['\n', '\n', '\n', '\n']"
2022-07-28 17:25:00,corvette,"['\n', '\nThis one? ', ' ']"
2022-07-28 17:44:00,jmonroe1,"['\n', '\n———————————————-', 'Here we go again. If this were the Cars and Conversations site it would be dishwashers. ', 'jmonroe ']"
2022-07-28 17:56:00,xwesx,"['\nAnd, I promised that I would have the Q7 running ""for sure"" by Wednesday night.', 'Well.... ', 'I have it running! And, I managed to make it through the initial shakedown run (sorry, Q!). I even drove it to work this morning. ']"
2022-07-28 17:57:00,mjfloyd1,"['\n', '\n', '\n', '\n']"
2022-07-28 18:00:00,corvette,"['\n', ' - nice work, but that serpentine belt is looking awfully green. ', ' ']"
2022-07-28 18:07:00,qbrozen,"['\n', '\n']"
2022-07-28 18:10:00,28firefighter,"['\n', '\n', '\n', '\n']"
2022-07-28 18:33:00,roadburner,"['\nI contacted one dealer about a CPO on their lot and they appear to be actually interested in selling me a car.', 'Will wonders never cease? ']"
2022-07-28 18:50:00,28firefighter,"['\n', '\n', '\n']"
2022-07-28 19:37:00,jmonroe1,"['\n', ', It’s always a relief when a major engine job results in a successful start. Just curious how long it took for the engine to quiet down. Those are scary noises but I heard it starting to quiet down before you ran out of tape.', 'Congrats on your hard work.', 'jmonroe ']"
2022-07-28 19:46:00,breld,"['\n', '\n', '\n']"
2022-07-28 19:49:00,breld,"['\n', '\n', '\n', '\n', '\n']"
2022-07-28 21:26:00,tifighter,"['\n', '\n', '\n']"
2022-07-29 01:02:00,xwesx,"['\n', '\n', '\n']"
2022-07-29 01:06:00,xwesx,"['\n', '\n', '\n']"
2022-07-29 02:13:00,stickguy,"['\n', '\n', '\n']"
2022-07-29 02:15:00,stickguy,"['\n', '\n']"
2022-07-29 02:19:00,stickguy,"['\n', '\n', '\n']"
2022-07-29 02:54:00,qbrozen,"['\n', '\n']"
2022-07-29 04:18:00,tjc78,['\nGood luck Stick! Hopefully closing is quick and painless. ']
2022-07-29 04:21:00,explorerx4,"['\nBest of luck stick. We are having a video walkthrough this morning and the movers are coming next Wednesday.', 'Closing for the house we sold is on the 10th. Already signed the papers since we will have moved by then. ']"
2022-07-29 04:44:00,qbrozen,['\ngeez. That type R sold for more than $18k. Add in shipping and fees and it would be north of $21k. ']
2022-07-29 05:34:00,breld,"['\n', '\n', '\n', '\n']"
2022-07-29 05:35:00,breld,"['\n', '\n']"
2022-07-29 05:38:00,breld,"['\n', '\n', '\n']"
2022-07-29 05:49:00,nyccarguy,"['\n', '\n', '\n', '\n', '\n']"
2022-07-29 05:55:00,au1994,"['\nCongrats on the Mini. Nothing wrong with a little red pocket rocket.', 'Good luck on the moves and closing. Hope they all go safe and smooth!! ']"
2022-07-29 06:22:00,qbrozen,"['\n', ""\nI only put in $5k so that I would have been in it for ~$7500 in the end. Not ready to take a bigger risk yet. But, obviously, even at triple my bid, I wouldn't have gotten my hands on it. "", ""On a more reasonable note, a late entry to the auction was a '95 Mazda Lantis Type R. Very interesting. But I found evidence of only 1 having been for sale in the states, and it was $6k. Thinking I could maybe, hopefully get $7k for it, I offered ~$2500, which would be $5k to my door. No dice. They want ~$4750. Obviously, that prices me out. ""]"
2022-07-29 06:24:00,rayainsw,"['\nBreld - ', 'Congrats on the Mini!', 'Best of luck with it!', 'Any final thought on your time with the M340i?', 'Just curious...', '- Ray', 'M340i driver - for another few months... ']"
2022-07-29 06:25:00,explorerx4,"['\n', ',', 'Thanks. Big unknown right now is if everything will fit on the moving truck(26 ft).', ""If not, I'll have to rent a trailer for the overflow."", 'This mover is load on Aug 3 deliver Aug 5.', 'Other movers were saying up to 10 days for delivery due to going on 53 ft trailer with a shared load. ']"
2022-07-29 06:25:00,oldfarmer50,"['\n', '\nNormally I wouldn’t like a slate grey non color like that but the red trim really makes the car stand out. I was looking at grayish-white Mach 1 last year which looked good because of several orange and black trim colors on the hood and sides. Perhaps those new colors are really just a blank page on which to install various color accents. ', 'I see explorerx4 had the same thoughts. Must be in the Mustang owner genes. ']"
2022-07-29 06:39:00,oldfarmer50,"['\n', '\nI’d guess some sort of circuit breaker trip or internal fuse. Did you keep the owner’s manual? ']"
2022-07-29 07:02:00,xwesx,"['\n', '\n', '\n']"
2022-07-29 07:15:00,corvette,"['\n', ' - very nice! I am also fond of that interior. What year is it? ']"
2022-07-29 07:45:00,breld,"['\n', '\nFresh off the boat - 2023. ']"
2022-07-29 07:58:00,sda,"['\n', ""\nThat's tremendous! Enjoyed your start up clip. ""]"
2022-07-29 08:04:00,jmonroe1,"['\n', '\n', '\n—————————————-—', 'I missed the fact that your Audi is a diesel. I guess they are a little quieter today than years ago when a diesel sounded like a bucket of bolts especially when first started. How long did it take you to get used to that sound? I don’t think I’d ever get used to that. ', 'With a lot of the cars I’ve owned you almost had to squint to hear the engine running when the hood was closed.', 'jmonroe ']"
2022-07-29 08:51:00,xwesx,"['\n', ""\nWell, J, we have a lot of Subarus and old trucks in our family, so a little bit of engine noise has never been alarming. However, when I put the engine cover on it and close the hood, one might never realize it is a diesel unless they saw the tag on the back. Honestly, it is very quiet - the insulation certainly helps a lot. What you hear in that video is as loud as it gets unless I'm really getting on it such as pulling a trailer up a steep hill or something."", 'Within the spectrum of diesel engine noise, comparing to, say, a Cummins diesel (think RAM, not Freightliner) or Ford Powerstroke, this thing is whisper quiet. It is noticeably louder than the 2L TDI that I had in the 2013 Passat. ']"
2022-07-29 08:55:00,xwesx,"['\n', '\nImpressive! I heard tell the manufacturers were going to delay 2023 production until 2024 due to the shortage of microchips. Glad to know that is just a myth (that I may or may not have started). ', ' ']"
2022-07-29 09:29:00,corvette,"['\nFor those keeping score at home, I thought that perhaps ', ""'s purchase of two vehicles in a single week's time was unusual, but the Google doc appears to show two other instances of him making two punches in a single week, as well as two instances of two punches in a single day. "", ' ']"
2022-07-29 09:35:00,au1994,"['\n', '\nWe don’t call him the king for nothing!! ']"
2022-07-29 10:14:00,jmonroe1,"['\n', '\n———————————————-', 'I don’t envy his tax bill on cars. Of course he probably subscribes to the ', ' philosophy on taxes…it’s downright unAmerican not to cheat on taxes.', 'jmonroe ']"
2022-07-29 10:19:00,andres3,"['\n', '\nThose seats look like they are made for skinny hips and butts. ']"
2022-07-29 10:24:00,tifighter,"['\n', ""\nI mean, I kid, but really, you've probably generated more total revenue for Mini USA than at least a third of the marketing department. They should at least give you the tenth one free. ""]"
2022-07-29 10:28:00,jmonroe1,"['\n', '\n————————————————-', 'Well, it is a Mini, right? ', 'jmonroe ']"
2022-07-29 10:30:00,jmonroe1,"['\n', '\n————————————————-', 'Who says they don’t? ', 'jmonroe ']"
2022-07-29 10:48:00,au1994,"['\n', '\nKinda like the old Subway punch card. ']"
2022-07-29 10:58:00,Michaell,"['\n', ""\nWe've bought two - does that earn us anything? ""]"
2022-07-29 11:19:00,xwesx,"['\n', '\n', 'In ', ""'s company, yes. It earns you a badge of shame."", 'Slacker.', ' ']"
2022-07-29 12:11:00,au1994,"['\n', '\nKinda like the old Subway punch card. ']"
2022-07-29 12:41:00,Michaell,"['\n', ""\nWe've bought two - does that earn us anything? "", '\nI learned early on in my friendship with ', "" that I'll never be able to keep up. "", 'Though, I have bought one more Subaru than he has. ']"
2022-07-29 13:27:00,breld,"['\nQuick impression on the new GTI:', 'As expected, very familiar feel to the last version, which is a good thing. The styling is sharp in person. This was the Autobahn version, and the leather seats are nice…they added some color to them and they’re ventilated, so I wouldn’t shun them in favor of the plaid anymore. ', 'As I mentioned, all the haptic buttons and absence of a single dial or knob is annoying. It wouldn’t stop me from buying one though - I imagine you simply get used to it. ', 'Impressive features now on the GTI (and other VWs) - head up display, ventilated seats, heated rear seats, nice digital cockpit display. Helps swallow the $40k price. ']"
2022-07-29 13:36:00,tjc78,"['\n', '\n', '\n', '\n', '\n']"
2022-07-29 13:37:00,tjc78,"['\n', '\n']"
2022-07-29 13:38:00,breld,"['\nNot sure if supply issues are getting better or we were just lucky, but the MINI dealer did have a few nice hardtops available. The red one was ordered by someone else who then changed their order to get the silver top instead of white. Doubt it would have lasted long on the lot, so we were lucky, since it was pretty much exactly how my wife would want one. ', 'Since we’re repeat customers, they discounted the car $1,500, which we were pleased with. And it was already a few thousand less than the GTI Autobahn, so bonus. ']"
2022-07-29 13:38:00,tjc78,"['\n', '\n']"
2022-07-29 13:46:00,jmonroe1,"['\n', '\n————————————————', 'Hell, I’ve probably bought one more Subie than you have. ', 'jmonroe ']"
2022-07-29 13:59:00,Michaell,"['\n', '\nBought one, inherited one. ']"
2022-07-29 14:05:00,explorerx4,"['\n', ',', 'Were you planning on driving the Ram to/onto the beach? ']"
2022-07-29 14:10:00,henryn,"['\n', '\nWhat it sounds like is a failure to boot on the first attempt. When the power fails, and then comes back on, it does not come ""up"" completely. It powers on, but fails to come ready. When you pull the plug and reinsert, it boots up successfully. Why is it doing that? Heck if I know. But I have seen computers exhibit the same behavior. ']"
2022-07-29 14:20:00,explorerx4,"['\n', ',', 'Low voltage to start can result in failure to initialize some component.', 'I learned this with my Mustang when it generated an airbag fault code.', 'Once I figured that out, I always charged the battery before starting it if it sat around for a while.', 'Have you ever seen the Apollo 13 movie? Not totally dissimilar. ']"
2022-07-29 15:05:00,tjc78,"['\n', '\nYes you can do that in the off season, but the main purpose was to be able to throw all the beach gear in the bed. ', 'Cart will be the vehicle of choice for the beach. ']"
2022-07-29 15:40:00,Sandman6472,"[""\nI've tried the circuit breaker trick but it doesn't seem to work. I have to physically pull the plug & re-insert it. Annoying as h-ll and when I called last time about it, no one could answer as to why. They said to just keep doing what I'm doing when it does happen. Needless to say, if we ever do need a new garage opener, I won't be considering a Genie product! ""]"
2022-07-29 16:34:00,jmonroe1,"['\n', '\n————————————————-', 'That’s strange in fact it’s downright puzzling. ', ' Are you sure you turned off the breaker to the garage door. You can verify that by trying the inside door button when you have the breaker in the off position. If the door still works find the right breaker. ', 'Appliances are really pretty dumb when it comes to power at its plug. It doesn’t know if it’s been unplugged or that there is no power at the receptacle. I’d try it again and leave the breaker off for at least 10 seconds which should allow the persnickety component in the opener to reset. Heck, leave the breaker off and get a beer or an ice tea. ', 'jmonroe ']"
2022-07-29 16:38:00,xwesx,"['\nAgreed. If unplugging the cord works, then resetting the power should too. It might also be an option to put a ""smart"" plug at that location, then you can just flip the switch in that single outlet right from the convenience of your phone.', 'When my son first introduced me to these, I thought they were gimmicky. Then, I came to really appreciate them. Now, as they seem to continue to proliferate in my house, I\'m starting to think that ""smart"" is a hellacious misnomer for these. ', ' ']"
2022-07-29 16:43:00,jmonroe1,"['\n', '\n————————————————', 'If nothing else, the companies that sell these do-dads are pretty smart. ', 'Jmonroe ']"
2022-07-29 17:21:00,roadburner,"['\n', '\nThat color(Fighter Jet Gray) and the black and orange striping are part of the Mach 1 Appearance Package. ']"
2022-07-29 18:16:00,tifighter,"['\n', '\n']"
2022-07-29 19:33:00,corvette,"['\n', '\n']"
2022-07-30 03:39:00,ab348,"[""\nA beak-nose Crosstour must be a pretty rare bird - hence the collector's item pricing. ""]"
2022-07-30 06:26:00,oldfarmer50,"['\n', '\n', 'I don’t follow Acura pricing but that price doesn’t seem unusual in today’s market. How many miles on it?', ' ']"
2022-07-30 06:29:00,oldfarmer50,"['\n', '\nI was tempted to buy one just like that until I found out that the “new” car was being used as the sales manager’s personal hot rod and wasn’t really new. ']"
2022-07-30 06:54:00,corvette,"['\n', ""\nThat's what I was thinking. I found a second gen RDX with tech package at a local dealer, which even showed a recent timing belt service at an Acura dealer on the Carfax, but the dealer which had it for sale has a terrible reputation, so I'm not really interested. ""]"
2022-07-30 08:27:00,28firefighter,"['\n', '\n']"
2022-07-30 08:43:00,tjc78,"['\n', '\n', '\n', '\n', '\n', '\n']"
2022-07-30 08:45:00,tjc78,"['\n', '\n', '\n', '\n']"
2022-07-30 08:46:00,28firefighter,"['\n', '\n']"
2022-07-30 08:51:00,sda,"['\n', '\n', '\nI may have missed an update. I thought you already took delivery. What’s up?', ' ']"
2022-07-30 08:53:00,28firefighter,"['\n', '\n']"
2022-07-30 09:00:00,tjc78,"['\n', '\n', '\n']"
2022-07-30 09:11:00,mjfloyd1,"['\n', '\n']"
2022-07-30 09:26:00,corvette,"['\n', ""\nApparently that's not enough anymore, you have to get on your knees and beg, bring Panera for the entire sales staff, etc... ""]"
2022-07-30 09:46:00,tjc78,"['\n', '\n']"
2022-07-30 10:49:00,stickguy,"['\nBack in NJ, now much poorer but owning a lot more real estate. The 2 day house of cards plan went off without a hitch. Uhaul worked out well (only issue was the RH mirror being stuck and almost useless). But got all of our stuff up safely. Most still in the garage but at least at the right house! Walkthrough was uneventful (though they did leave more stuff than we expected, but nothing I did not want, so all good there). New snow blower is a beast. I might be afraid of it instead of wanting to use it! Closing was just lots of paper signing and lots of my money disappearing in to many other grubby hands. What a racket.', 'Got truck returned today and no extra charges (about 30 miles and 1 hour left on my time and miles allotment). Turns out the movers packed more than expected on my truck so they are quite comfortable with easily fitting the rest on theirs Wednesday, so no need for me to reserve another one. Which makes me happy. Plan is for them to load Wednesday, and once they leave, we finishes final cleaning, etc. then drive back up to the new place Wednesday evening. Movers show up Thursday morning to deliver our stuff. Closing here is Friday early AM, but we already signed so not coming back for that. ', 'so with any luck by lunchtime Friday we will have only one house but full of stuff, and a lot of money wired into our checking account!', 'Oh, we did get a (free for a month) storage unit for stuff I know is just going to be staying in boxes. Less clutter in the house while we get organized and unpacked. Plus I did not remember how much space we have. Turns out, a lot more than we thought. and the prior owner have put in a bunch of heavy duty shelving (could be in a warehouse). Probably at least 15\' of 6\' high and probably 16-24"" deep metal frame and heavy wood shelf units, seemingly bolted to the walls. I think that should be plenty, but we are bring another 4 or so wood units that we have here.', 'plan is to organize what is there already, then bring the rest back from storage unit before I have to pay rent on it in a month! ']"
2022-07-30 10:55:00,tjc78,"['\n', '\n', '\n', '\n']"
2022-07-30 11:23:00,28firefighter,"['\n', '\n', '\n', '\n']"
2022-07-30 11:31:00,explorerx4,"['\n', ',', ""That's just wow. "", ' ']"
2022-07-30 11:40:00,jmonroe1,"['\n', '\n———————————————', 'Same here. I just don’t get it.', 'jmonroe ']"
2022-07-30 11:41:00,xwesx,"['\n', '\n', '\n']"
2022-07-30 11:42:00,xwesx,"['\n', '\n', '\n', '\n']"
2022-07-30 11:49:00,au1994,"['\n', '\n', '\n', '\n', 'Ugh… ']"
2022-07-30 11:51:00,jmonroe1,"['\n', '\n', '\n', '\n————————————————', 'So would three 100 pound sand bags. He shouldn’t have any trouble finding the sand. ', 'jmonroe ']"
2022-07-30 12:15:00,ab348,"['\n', '\nOnce you’ve settled in it would be an ideal time to drop a large dumpster in your driveway and cull out a lot of that stuff before it takes up residence for the next 30 years. ']"
2022-07-30 12:21:00,mjfloyd1,"['\n', '\n', '\n', '\n', 'Just a piece of black tape over that check engine soon light and you are good to go😂', 'I thought you bought that Infiniti from a friend. If so, you need to reevaluate your relationship 🤔 ']"
2022-07-30 12:48:00,tjc78,"['\n', '\n', '\n']"
2022-07-30 13:09:00,28firefighter,"['\n', '\n']"
2022-07-30 13:42:00,jmonroe1,"['\n', '\n', '\n', '\n————————————————', 'Damn those car gods. ', 'jmonroe ']"
2022-07-30 14:24:00,nyccarguy,"['\n', '\n']"
2022-07-30 14:46:00,corvette,"['\n', "" - that's annoying... have you read the code yet? ""]"
2022-07-30 15:04:00,mjfloyd1,"['\n', '\n', '\n']"
2022-07-30 15:27:00,28firefighter,"['\n', '\n']"
2022-07-30 15:39:00,tjc78,"['\n', '\n', '\n']"
2022-07-30 15:49:00,corvette,"['\n', "" - there's a bunch of junk blocking that Honda Odyssey you're trying to show us. ""]"
2022-07-30 15:50:00,corvette,"['\nFinally got the toll bill from driving the Tundra on toll roads around Denver. Weirdly, it was mailed directly to me rather than going to US Bank (the leasing company) and having them sit on it for weeks before forwarding it to me, which is what happened in Texas. ']"
2022-07-30 16:17:00,ab348,['\nLamborghini Hurácan. They don’t do so well in the snow up here. 😀 ']
2022-07-30 16:31:00,stickguy,"['\na dumpster would be nice. I would have to dispose of the wife in it first though so not worth the hassle! And the time to do it was here. once it all gets moved, boxes go back into hibernation! Though some go away if we ever get grandkids (all the toys saved for them). So I am doing the best I can to get it at least thinned out. Depending on how well it all stows away when we unpack there may be some fights coming about making more cuts!', 'I was planning to put some kind of panel wall in the garage (one of the ones where it has tracks you hang stuff from) but the prior owner had a bunch of hooks all over the back wall, so I might not even need it. but we shall see. ']"
2022-07-30 16:31:00,oldfarmer50,"['\n', '\nWhich style do you prefer?', ' ']"
2022-07-30 16:31:00,tjc78,"['\n', '\n', '\n']"
2022-07-30 17:13:00,jmonroe1,"['\n', '\n', '\n', '\n———————————————-', 'You guys might appreciate this:', 'While we’re waiting to be seated at the Walburgers hamburger joint, I’m scrolling through this page and my youngest Grandson (the car nut, soon to be 16) sees your pic and yells, “hold it, that looks like my Dad’s dash”. His Dad has a 2013 G37. So I said, “does your Dad’s dash have that light lit on it?” He zooms in on my phone and said, “no, not that light but over the years he’s had a couple different ones”. ', 'I’m still surprised he saw your pic since I wasn’t exactly doing a slow motion scroll though this page. ', ', FWIW, he really liked that Lambo that was visiting your neighbors place. He then wants to know what site I’m on so I told him. He said he might take a peek in here when he gets the chance. So, if a car nut 16 year old kid starts posting in here, don’t say I didn’t warn y’all.', 'jmonroe ']"
2022-07-30 17:29:00,mjfloyd1,"['\n', '\nExotic yet hideous ']"
2022-07-30 17:35:00,ab348,"['\nMavericks are hard to get so I can only imagine how rare one with this factory roof extension/bed cover must be. ', ' ']"
2022-07-30 18:16:00,nyccarguy,"['\n', '\n']"
2022-07-30 18:42:00,jmonroe1,"['\n', '\n————————————————', 'And she probably blamed you for not being more forceful. ', 'That’s why when someone asks for my opinion about anything I only say it once. And I tell them I’m only going to say it once. Then I never say another word. That’s almost always worked for me.', 'jmonroe ']"
2022-07-30 19:26:00,stickguy,['\nI believe in the theory that people ask opinions but only to hear what they are going to do anyway. So anything else will just be ignored. ']
2022-07-30 19:31:00,stickguy,"['\nFord does sell that canopy as a (very expensive) option but it is by an aftermarket company so you might be able to buy it that way too. I have never seen one in the wild.', ""I have been seeing a lot of mavs around here lately. during one outing, I was next to one at a light, and followed a different one a little later. and say a yellow (they call it Orange) one in a parking lot. I see them often enough now that it isn't even exciting! ""]"
2022-07-30 20:05:00,henryn,"['\nI have yet to see a Maverick in the flesh, on the street or at a dealership. Not one. ']"
2022-07-30 20:23:00,jmonroe1,"['\n', '\n————————————————', 'Could it be that there are folks who are suffering from Maverick Mirage?', 'jmonroe ']"
2022-07-31 03:20:00,mjfloyd1,"['\n', '\n', '\n']"
2022-07-31 07:15:00,28firefighter,"['\n', '\n', '\n', '\n', '\n']"
2022-07-31 09:20:00,jmonroe1,"['\n', '\n', '\n', '\n', '\n————————————————-', 'I’m pretty sure if you got a dealers license you could sleep at night with no problems.', 'jmonroe ']"
2022-07-31 09:42:00,28firefighter,"['\n', '\n']"
2022-07-31 11:07:00,au1994,"['\n', '\nI see quite a few of them as well. Mostly as commercial vehicles so maybe their orders were prioritized. ']"
2022-07-31 14:50:00,28firefighter,"['\n', '\n', '\n']"
2022-07-31 15:09:00,tjc78,"['\n', '\n']"
2022-07-31 15:19:00,Michaell,['\nTime for a signature update! ']
2022-07-31 15:45:00,explorerx4,"['\nYou have to change your handle to 28fighterjet. ', ' ']"
2022-07-31 15:49:00,corvette,"['\n', ' - congrats! I am warming up to the red accents--it must either be the angle of the photo, or the direct sunlight that makes them more flattering. ']"
2022-07-31 15:56:00,breld,"['\n', ' - congrats! Love it! ']"
2022-07-31 16:04:00,breld,"['\nI made a trip to Carmax this weekend to get a price point on the Rivian (it was better than expected, reflecting just a few thousand less than where they have seemed to settle in on the auction sites). ', 'While they were competing the appraisal, I roamed the lot and ended up test driving this new model BRZ (manual). ', 'I was very impressed - not surprisingly, it mimics the driving experience I like from the Miata, but just enough more legroom to make it quite comfortable. Also felt like it had stronger acceleration than the Miata, but not significantly. It was already on the list of potential purchases, but definitely moved up that list. ', 'Also considering consigning the Rivian so stopped at a small broker I’ve shopped at several times. ', ' met me there for fun and took the Rivian out for a spin and we had a nice time catching up. ']"
2022-07-31 16:18:00,mjfloyd1,"['\n', '\n', '\n']"
2022-07-31 16:45:00,mjfloyd1,"['\n', '\n', '\n']"
2022-07-31 16:47:00,ab348,"['\n', '\nWell, it’s still early. These things take time. ', ' ']"
2022-07-31 16:52:00,roadburner,"['\n', '\n', ' ']"
2022-07-31 17:21:00,28firefighter,"['\n', '\n']"
2022-07-31 17:22:00,28firefighter,"['\n', '\n', '\n']"
2022-07-31 17:23:00,Michaell,"['\nAs I passed on the opportunity to drive the Rivian that ', ' bought, ', ' was kind enough to allow me some seat time in his.', 'A few observations:\n', ' ']"
2022-07-31 17:30:00,henryn,"['\n', '\n', '\n', ""That depends on how far it is to the nearest bar. On the other hand, there's always Uber."", 'Speaking of leaving it beside the road, that reminds me of a story. Heck, everything reminds me of a story.', 'Back around 1970, my father was working as a construction foreman / dewatering specialist. The company he worked for paid for moving around a trailer house / mobile home, about 10x50. While in transit from Palo, Iowa to Baytown, Texas, the trailer house got lost. The state patrol eventually called about it, it was sitting on the side of the Kansas turnpike, abandoned. Along with the tractor (big truck) that was being used to move it. No one ever found out what happened to the driver. Possibly abducted by aliens? ', 'Made for an interesting story anyway. ']"
2022-07-31 17:43:00,corvette,"['\n', "" - I share your impressions of the Rivian, aside from having never driven a Tesla for comparison. In addition to not feeling as big as it is, it also doesn't feel like it has a curb weight of 7,000+ pounds. I also drove "", ""'s sedately and had no idea it was so powerful. ""]"
2022-07-31 18:32:00,Michaell,"['\n', '\nI did drive the Model 3 ', ' had; my first experience with an EV. It was stupid fast - I floored it on a residential side street and he told me I got it up to 60+ in nothing flat.', 'The XC40 recharge I drove has 400+ HP and was pretty fast. The ID.4 we have on order is just under 300 HP and is still really quick. I suspect I will need to retrain my daughter on how to drive it - she thinks it will be like an ICE vehicle. ']"
2022-07-31 18:39:00,nyccarguy,"['\n', '\n']"
